signal_id,bar_utc,event,reason,entry,sl,tp,decision_utc,ema,adx,spread_points,sl_touched,tp_touched,bar_utc_chart_label,decision_utc_chart_label
50,2026-05-26 15:00:00+00:00,DETECTED,Decision at candle close,4515.65,4532.78,,2026-05-26 15:15:00+00:00,,,,,,2026.05.26 18:00:00,2026.05.26 18:15:00
50,2026-05-26 15:00:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4515.65,4532.78,,,,,,,,2026.05.26 18:00:00,
51,2026-05-26 21:15:00+00:00,DETECTED,Decision at candle close,4493.4,4501.68,,2026-05-26 21:30:00+00:00,,,,,,2026.05.27 00:15:00,2026.05.27 00:30:00
51,2026-05-26 21:15:00+00:00,WAIT,Limit not passive or too close to market; existing order unchanged,4493.4,4501.68,,,,,,,,2026.05.27 00:15:00,
51,2026-05-26 21:30:00+00:00,WAIT,Limit not passive or too close to market; existing order unchanged,4493.4,4501.68,,,,,,,,2026.05.27 00:30:00,
51,2026-05-26 21:45:00+00:00,WAIT,Trend filter failed; existing order unchanged,4493.4,4501.68,,,,,,,,2026.05.27 00:45:00,
51,2026-05-26 22:00:00+00:00,WAIT,Trend filter failed; existing order unchanged,4493.4,4501.68,,,,,,,,2026.05.27 01:00:00,
51,2026-05-26 22:15:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4493.4,4501.68,,,,,,,,2026.05.27 01:15:00,
52,2026-05-27 05:00:00+00:00,DETECTED,Decision at candle close,4510.59,4521.1,,2026-05-27 05:15:00+00:00,,,,,,2026.05.27 08:00:00,2026.05.27 08:15:00
52,2026-05-27 05:00:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4510.59,4521.1,,,,,,,,2026.05.27 08:00:00,
53,2026-05-27 16:30:00+00:00,DETECTED,Decision at candle close,4421.34,4448.19,,2026-05-27 16:45:00+00:00,,,,,,2026.05.27 19:30:00,2026.05.27 19:45:00
53,2026-05-27 16:30:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4421.34,4448.19,,,,,,,,2026.05.27 19:30:00,
54,2026-05-27 19:45:00+00:00,DETECTED,Decision at candle close,4445.27,4434.19,,2026-05-27 20:00:00+00:00,,,,,,2026.05.27 22:45:00,2026.05.27 23:00:00
54,2026-05-27 19:45:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4445.27,4434.19,,,,,,,,2026.05.27 22:45:00,
55,2026-05-28 07:00:00+00:00,DETECTED,Decision at candle close,4379.41,4394.53,,2026-05-28 07:15:00+00:00,,,,,,2026.05.28 10:00:00,2026.05.28 10:15:00
55,2026-05-28 07:00:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4379.41,4394.53,,,,,,,,2026.05.28 10:00:00,
56,2026-05-28 19:45:00+00:00,DETECTED,Decision at candle close,4497.73,4477.68,,2026-05-28 20:00:00+00:00,,,,,,2026.05.28 22:45:00,2026.05.28 23:00:00
56,2026-05-28 19:45:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4497.73,4477.68,,,,,,,,2026.05.28 22:45:00,
57,2026-05-28 22:00:00+00:00,DETECTED,Decision at candle close,4503.68,4512.68,,2026-05-28 22:15:00+00:00,,,,,,2026.05.29 01:00:00,2026.05.29 01:15:00
57,2026-05-28 22:00:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4503.68,4512.68,,,4450.975117150596,55.544562326176596,,,,2026.05.29 01:00:00,
57,2026-05-28 22:15:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4503.11,4512.68,,,4452.575932926344,55.40236563559138,,,,2026.05.29 01:15:00,
57,2026-05-28 22:30:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4501.95,4512.68,,,,,,,,2026.05.29 01:30:00,
58,2026-05-29 07:45:00+00:00,DETECTED,Decision at candle close,4508.53,4501.05,,2026-05-29 08:00:00+00:00,,,,,,2026.05.29 10:45:00,2026.05.29 11:00:00
58,2026-05-29 07:45:00+00:00,PLACED,Effective after this candle closes; no same-bar fill,4508.53,4501.05,4516.01,2026-05-29 08:00:00+00:00,,,,,,2026.05.29 10:45:00,2026.05.29 11:00:00
58,2026-05-29 08:00:00+00:00,MODIFIED,Effective after this candle closes; no same-bar fill,4508.98,4501.05,4516.91,2026-05-29 08:15:00+00:00,,,,,,2026.05.29 11:00:00,2026.05.29 11:15:00
58,2026-05-29 08:15:00+00:00,MODIFIED,Effective after this candle closes; no same-bar fill,4509.51,4501.05,4517.97,2026-05-29 08:30:00+00:00,,,,,,2026.05.29 11:15:00,2026.05.29 11:30:00
58,2026-05-29 08:30:00+00:00,FILLED,Simulated limit touch; exact tick time unknown,4509.51,4501.05,4517.97,,,,10.0,,,2026.05.29 11:30:00,
58,2026-05-29 09:00:00+00:00,TP,"exit_result: open-gap priority, otherwise SL-first; fill-bar TP requires proof",4509.51,4501.05,4517.97,,,,,,,2026.05.29 12:00:00,
59,2026-05-29 14:00:00+00:00,DETECTED,Decision at candle close,4535.46,4525.63,,2026-05-29 14:15:00+00:00,,,,,,2026.05.29 17:00:00,2026.05.29 17:15:00
59,2026-05-29 14:00:00+00:00,WAIT,Limit not passive or too close to market; existing order unchanged,4535.46,4525.63,,,,,,,,2026.05.29 17:00:00,
59,2026-05-29 14:15:00+00:00,WAIT,Limit not passive or too close to market; existing order unchanged,4535.46,4525.63,,,,,,,,2026.05.29 17:15:00,
59,2026-05-29 14:30:00+00:00,WAIT,Trend filter failed; existing order unchanged,4535.46,4525.63,,,,,,,,2026.05.29 17:30:00,
59,2026-05-29 14:45:00+00:00,WAIT,Trend filter failed; existing order unchanged,4535.46,4525.63,,,,,,,,2026.05.29 17:45:00,
59,2026-05-29 15:00:00+00:00,WAIT,Trend filter failed; existing order unchanged,4535.46,4525.63,,,,,,,,2026.05.29 18:00:00,
59,2026-05-29 15:15:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4535.46,4525.63,,,,,,,,2026.05.29 18:15:00,
60,2026-05-29 21:00:00+00:00,DETECTED,Decision at candle close,4557.71,4566.96,,2026-05-29 21:15:00+00:00,,,,,,2026.05.30 00:00:00,2026.05.30 00:15:00
60,2026-05-29 21:00:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4557.71,4566.96,,,4534.3095041071465,27.188304111617686,,,,2026.05.30 00:00:00,
60,2026-05-29 21:15:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4557.71,4566.96,,,4535.133455396728,26.412219375900126,,,,2026.05.30 00:15:00,
60,2026-05-29 21:30:00+00:00,WAIT,Trend filter failed; existing order unchanged,4557.71,4566.96,,,,,,,,2026.05.30 00:30:00,
60,2026-05-29 21:45:00+00:00,WAIT,Trend filter failed; existing order unchanged,4557.71,4566.96,,,,,,,,2026.05.30 00:45:00,
60,2026-05-29 22:00:00+00:00,WAIT,Trend filter failed; existing order unchanged,4557.71,4566.96,,,,,,,,2026.05.30 01:00:00,
60,2026-05-29 22:15:00+00:00,WAIT,Trend filter failed; existing order unchanged,4557.71,4566.96,,,,,,,,2026.05.30 01:15:00,
60,2026-05-29 22:30:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4556.47,4566.96,,,,,,,,2026.05.30 01:30:00,
61,2026-06-01 01:30:00+00:00,DETECTED,Decision at candle close,4536.7,4543.71,,2026-06-01 01:45:00+00:00,,,,,,2026.06.01 04:30:00,2026.06.01 04:45:00
61,2026-06-01 01:30:00+00:00,PLACED,Effective after this candle closes; no same-bar fill,4536.7,4543.71,4529.69,2026-06-01 01:45:00+00:00,,,,,,2026.06.01 04:30:00,2026.06.01 04:45:00
61,2026-06-01 01:45:00+00:00,FILLED,Simulated limit touch; exact tick time unknown,4536.7,4543.71,4529.69,,,,8.0,,,2026.06.01 04:45:00,
61,2026-06-01 02:15:00+00:00,SL,"exit_result: open-gap priority, otherwise SL-first; fill-bar TP requires proof",4536.7,4543.71,4529.69,,,,,,,2026.06.01 05:15:00,
62,2026-06-01 06:00:00+00:00,DETECTED,Decision at candle close,4524.68,4535.44,,2026-06-01 06:15:00+00:00,,,,,,2026.06.01 09:00:00,2026.06.01 09:15:00
62,2026-06-01 06:00:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4524.68,4535.44,,,,,,,,2026.06.01 09:00:00,
63,2026-06-02 19:45:00+00:00,DETECTED,Decision at candle close,4491.41,4503.76,,2026-06-02 20:00:00+00:00,,,,,,2026.06.02 22:45:00,2026.06.02 23:00:00
63,2026-06-02 19:45:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4491.41,4503.76,,,,,,,,2026.06.02 22:45:00,
64,2026-06-05 19:00:00+00:00,DETECTED,Decision at candle close,4341.92,4357.77,,2026-06-05 19:15:00+00:00,,,,,,2026.06.05 22:00:00,2026.06.05 22:15:00
64,2026-06-05 19:00:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4341.92,4357.77,,,,,,,,2026.06.05 22:00:00,
65,2026-06-08 07:15:00+00:00,DETECTED,Decision at candle close,4313.57,4304.97,,2026-06-08 07:30:00+00:00,,,,,,2026.06.08 10:15:00,2026.06.08 10:30:00
65,2026-06-08 07:15:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4313.57,4304.97,,,4346.541105646568,33.94919340206277,,,,2026.06.08 10:15:00,
65,2026-06-08 07:30:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4313.57,4304.97,,,4345.269266073332,33.70100589410236,,,,2026.06.08 10:30:00,
65,2026-06-08 07:45:00+00:00,WAIT,Trend filter failed; existing order unchanged,4313.57,4304.97,,,,,,,,2026.06.08 10:45:00,
65,2026-06-08 08:00:00+00:00,WAIT,Trend filter failed; existing order unchanged,4313.57,4304.97,,,,,,,,2026.06.08 11:00:00,
65,2026-06-08 08:15:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4313.57,4304.97,,,,,,,,2026.06.08 11:15:00,
66,2026-06-08 09:30:00+00:00,DETECTED,Decision at candle close,4299.67,4285.1,,2026-06-08 09:45:00+00:00,,,,,,2026.06.08 12:30:00,2026.06.08 12:45:00
66,2026-06-08 09:30:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4299.67,4285.1,,,,,,,,2026.06.08 12:30:00,
67,2026-06-08 11:15:00+00:00,DETECTED,Decision at candle close,4297.1,4311.78,,2026-06-08 11:30:00+00:00,,,,,,2026.06.08 14:15:00,2026.06.08 14:30:00
67,2026-06-08 11:15:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4297.1,4311.78,,,,,,,,2026.06.08 14:15:00,
68,2026-06-08 22:30:00+00:00,DETECTED,Decision at candle close,4331.73,4337.16,,2026-06-08 22:45:00+00:00,,,,,,2026.06.09 01:30:00,2026.06.09 01:45:00
68,2026-06-08 22:30:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4331.73,4337.16,,,4328.474561112475,16.83214336841384,,,,2026.06.09 01:30:00,
68,2026-06-08 22:45:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4330.05,4337.16,,,4328.418346315359,17.011944330590783,,,,2026.06.09 01:45:00,
68,2026-06-08 23:00:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4329.97,4337.16,,,4328.41446607311,17.178902366897937,,,,2026.06.09 02:00:00,
68,2026-06-08 23:15:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4328.37,4337.16,,,4328.35464779947,17.615191416781787,,,,2026.06.09 02:15:00,
68,2026-06-08 23:30:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4328.37,4337.16,,,4328.290233014257,17.969701966549586,,,,2026.06.09 02:30:00,
68,2026-06-08 23:45:00+00:00,WAIT,Trend filter failed; existing order unchanged,4328.37,4337.16,,,,,,,,2026.06.09 02:45:00,
68,2026-06-09 01:00:00+00:00,WAIT,Trend filter failed; existing order unchanged,4328.37,4337.16,,,,,,,,2026.06.09 04:00:00,
68,2026-06-09 01:15:00+00:00,WAIT,Trend filter failed; existing order unchanged,4327.23,4337.16,,,,,,,,2026.06.09 04:15:00,
68,2026-06-09 01:30:00+00:00,WAIT,Trend filter failed; existing order unchanged,4327.23,4337.16,,,,,,,,2026.06.09 04:30:00,
68,2026-06-09 01:45:00+00:00,WAIT,Trend filter failed; existing order unchanged,4327.23,4337.16,,,,,,,,2026.06.09 04:45:00,
68,2026-06-09 02:00:00+00:00,WAIT,Trend filter failed; existing order unchanged,4327.23,4337.16,,,,,,,,2026.06.09 05:00:00,
68,2026-06-09 02:15:00+00:00,WAIT,Trend filter failed; existing order unchanged,4327.23,4337.16,,,,,,,,2026.06.09 05:15:00,
68,2026-06-09 02:30:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4322.51,4337.16,,,,,,,,2026.06.09 05:30:00,
69,2026-06-09 02:45:00+00:00,DETECTED,Decision at candle close,4322.51,4328.97,,2026-06-09 03:00:00+00:00,,,,,,2026.06.09 05:45:00,2026.06.09 06:00:00
69,2026-06-09 02:45:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4322.51,4328.97,,,4327.239004290415,17.5399302626898,,,,2026.06.09 05:45:00,
69,2026-06-09 03:00:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4322.51,4328.97,,,4327.088544053423,17.907547733819612,,,,2026.06.09 06:00:00,
69,2026-06-09 03:15:00+00:00,WAIT,Trend filter failed; existing order unchanged,4322.51,4328.97,,,,,,,,2026.06.09 06:15:00,
69,2026-06-09 03:30:00+00:00,WAIT,Trend filter failed; existing order unchanged,4322.51,4328.97,,,,,,,,2026.06.09 06:30:00,
69,2026-06-09 03:45:00+00:00,WAIT,Trend filter failed; existing order unchanged,4321.26,4328.97,,,,,,,,2026.06.09 06:45:00,
69,2026-06-09 04:00:00+00:00,WAIT,Trend filter failed; existing order unchanged,4321.26,4328.97,,,,,,,,2026.06.09 07:00:00,
69,2026-06-09 04:15:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4321.26,4328.97,,,,,,,,2026.06.09 07:15:00,
70,2026-06-09 04:45:00+00:00,DETECTED,Decision at candle close,4332.87,4318.64,,2026-06-09 05:00:00+00:00,,,,,,2026.06.09 07:45:00,2026.06.09 08:00:00
70,2026-06-09 04:45:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4332.87,4318.64,,,,,,,,2026.06.09 07:45:00,
71,2026-06-09 07:30:00+00:00,DETECTED,Decision at candle close,4332.92,4342.05,,2026-06-09 07:45:00+00:00,,,,,,2026.06.09 10:30:00,2026.06.09 10:45:00
71,2026-06-09 07:30:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4332.92,4342.05,,,4329.44610377524,14.433862422973254,,,,2026.06.09 10:30:00,
71,2026-06-09 07:45:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4332.84,4342.05,,,4329.541313550982,13.758449348380015,,,,2026.06.09 10:45:00,
71,2026-06-09 08:00:00+00:00,WAIT,Trend filter failed; existing order unchanged,4332.84,4342.05,,,,,,,,2026.06.09 11:00:00,
71,2026-06-09 08:15:00+00:00,WAIT,Trend filter failed; existing order unchanged,4332.84,4342.05,,,,,,,,2026.06.09 11:15:00,
71,2026-06-09 08:30:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4332.84,4342.05,,,,,,,,2026.06.09 11:30:00,
72,2026-06-09 16:45:00+00:00,DETECTED,Decision at candle close,4334.43,4345.46,,2026-06-09 17:00:00+00:00,,,,,,2026.06.09 19:45:00,2026.06.09 20:00:00
72,2026-06-09 16:45:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4334.43,4345.46,,,,,,,,2026.06.09 19:45:00,
73,2026-06-10 02:45:00+00:00,DETECTED,Decision at candle close,4229.83,4247.3,,2026-06-10 03:00:00+00:00,,,,,,2026.06.10 05:45:00,2026.06.10 06:00:00
73,2026-06-10 02:45:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4229.83,4247.3,,,,,,,,2026.06.10 05:45:00,
74,2026-06-10 07:45:00+00:00,DETECTED,Decision at candle close,4175.45,4187.3,,2026-06-10 08:00:00+00:00,,,,,,2026.06.10 10:45:00,2026.06.10 11:00:00
74,2026-06-10 07:45:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4175.45,4187.3,,,,,,,,2026.06.10 10:45:00,
75,2026-06-10 18:15:00+00:00,DETECTED,Decision at candle close,4136.63,4163.41,,2026-06-10 18:30:00+00:00,,,,,,2026.06.10 21:15:00,2026.06.10 21:30:00
75,2026-06-10 18:15:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4136.63,4163.41,,,,,,,,2026.06.10 21:15:00,
76,2026-06-10 22:30:00+00:00,DETECTED,Decision at candle close,4092.29,4107.78,,2026-06-10 22:45:00+00:00,,,,,,2026.06.11 01:30:00,2026.06.11 01:45:00
76,2026-06-10 22:30:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4092.29,4107.78,,,,,,,,2026.06.11 01:30:00,
77,2026-06-15 03:15:00+00:00,DETECTED,Decision at candle close,4293.37,4281.65,,2026-06-15 03:30:00+00:00,,,,,,2026.06.15 06:15:00,2026.06.15 06:30:00
77,2026-06-15 03:15:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4293.37,4281.65,,,,,,,,2026.06.15 06:15:00,
78,2026-06-15 10:30:00+00:00,DETECTED,Decision at candle close,4313.22,4304.23,,2026-06-15 10:45:00+00:00,,,,,,2026.06.15 13:30:00,2026.06.15 13:45:00
78,2026-06-15 10:30:00+00:00,PLACED,Effective after this candle closes; no same-bar fill,4313.22,4304.23,4322.21,2026-06-15 10:45:00+00:00,,,,,,2026.06.15 13:30:00,2026.06.15 13:45:00
78,2026-06-15 10:45:00+00:00,FILLED,Simulated limit touch; exact tick time unknown,4313.22,4304.23,4322.21,,,,8.0,,,2026.06.15 13:45:00,
78,2026-06-15 10:45:00+00:00,REVIEW,Both levels touched or TP on fill bar; inspect tick sequence,4313.22,4304.23,4322.21,,,,,False,True,2026.06.15 13:45:00,
78,2026-06-15 10:45:00+00:00,TP,"exit_result: open-gap priority, otherwise SL-first; fill-bar TP requires proof",4313.22,4304.23,4322.21,,,,,,,2026.06.15 13:45:00,
79,2026-06-16 04:15:00+00:00,DETECTED,Decision at candle close,4315.6,4307.86,,2026-06-16 04:30:00+00:00,,,,,,2026.06.16 07:15:00,2026.06.16 07:30:00
79,2026-06-16 04:15:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4315.6,4307.86,,,4320.9753738345225,25.807796639621554,,,,2026.06.16 07:15:00,
79,2026-06-16 04:30:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4315.6,4307.86,,,4320.7820833708265,24.01992797479914,,,,2026.06.16 07:30:00,
79,2026-06-16 04:45:00+00:00,WAIT,Trend filter failed; existing order unchanged,4315.6,4307.86,,,,,,,,2026.06.16 07:45:00,
79,2026-06-16 05:00:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4315.6,4307.86,,,,,,,,2026.06.16 08:00:00,
80,2026-06-17 06:15:00+00:00,DETECTED,Decision at candle close,4334.15,4343.88,,2026-06-17 06:30:00+00:00,,,,,,2026.06.17 09:15:00,2026.06.17 09:30:00
80,2026-06-17 06:15:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4334.15,4343.88,,,4335.745671748137,14.103794218194333,,,,2026.06.17 09:15:00,
80,2026-06-17 06:30:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4333.56,4343.88,,,,,,,,2026.06.17 09:30:00,
81,2026-06-17 07:45:00+00:00,DETECTED,Decision at candle close,4325.76,4332.38,,2026-06-17 08:00:00+00:00,,,,,,2026.06.17 10:45:00,2026.06.17 11:00:00
81,2026-06-17 07:45:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4325.76,4332.38,,,4334.4009483751315,19.112617502320283,,,,2026.06.17 10:45:00,
81,2026-06-17 08:00:00+00:00,PLACED,Effective after this candle closes; no same-bar fill,4325.76,4332.38,4319.14,2026-06-17 08:15:00+00:00,,,,,,2026.06.17 11:00:00,2026.06.17 11:15:00
81,2026-06-17 08:15:00+00:00,FILLED,Simulated limit touch; exact tick time unknown,4325.76,4332.38,4319.14,,,,8.0,,,2026.06.17 11:15:00,
81,2026-06-17 08:30:00+00:00,SL,"exit_result: open-gap priority, otherwise SL-first; fill-bar TP requires proof",4325.76,4332.38,4319.14,,,,,,,2026.06.17 11:30:00,
82,2026-06-17 16:00:00+00:00,DETECTED,Decision at candle close,4331.08,4321.82,,2026-06-17 16:15:00+00:00,,,,,,2026.06.17 19:00:00,2026.06.17 19:15:00
82,2026-06-17 16:00:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4331.08,4321.82,,,4330.0848385904965,13.980374027568777,,,,2026.06.17 19:00:00,
82,2026-06-17 16:15:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4331.08,4321.82,,,4330.260089935971,13.129182932041745,,,,2026.06.17 19:15:00,
82,2026-06-17 16:30:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4332.62,4321.82,,,,,,,,2026.06.17 19:30:00,
83,2026-06-17 21:00:00+00:00,DETECTED,Decision at candle close,4373.79,4358.43,,2026-06-17 21:15:00+00:00,,,,,,2026.06.18 00:00:00,2026.06.18 00:15:00
83,2026-06-17 21:00:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4373.79,4358.43,,,,,,,,2026.06.18 00:00:00,
84,2026-06-18 03:30:00+00:00,DETECTED,Decision at candle close,4294.74,4272.3,,2026-06-18 03:45:00+00:00,,,,,,2026.06.18 06:30:00,2026.06.18 06:45:00
84,2026-06-18 03:30:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4294.74,4272.3,,,,,,,,2026.06.18 06:30:00,
85,2026-06-18 16:30:00+00:00,DETECTED,Decision at candle close,4252.85,4241.07,,2026-06-18 16:45:00+00:00,,,,,,2026.06.18 19:30:00,2026.06.18 19:45:00
85,2026-06-18 16:30:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4252.85,4241.07,,,,,,,,2026.06.18 19:30:00,
86,2026-06-18 18:45:00+00:00,DETECTED,Decision at candle close,4236.71,4254.79,,2026-06-18 19:00:00+00:00,,,,,,2026.06.18 21:45:00,2026.06.18 22:00:00
86,2026-06-18 18:45:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4236.71,4254.79,,,,,,,,2026.06.18 21:45:00,
87,2026-06-18 22:30:00+00:00,DETECTED,Decision at candle close,4208.69,4225.38,,2026-06-18 22:45:00+00:00,,,,,,2026.06.19 01:30:00,2026.06.19 01:45:00
87,2026-06-18 22:30:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4208.69,4225.38,,,,,,,,2026.06.19 01:30:00,
88,2026-06-19 05:30:00+00:00,DETECTED,Decision at candle close,4180.27,4187.47,,2026-06-19 05:45:00+00:00,,,,,,2026.06.19 08:30:00,2026.06.19 08:45:00
88,2026-06-19 05:30:00+00:00,PLACED,Effective after this candle closes; no same-bar fill,4180.27,4187.47,4173.07,2026-06-19 05:45:00+00:00,,,,,,2026.06.19 08:30:00,2026.06.19 08:45:00
88,2026-06-19 05:45:00+00:00,FILLED,Simulated limit touch; exact tick time unknown,4180.27,4187.47,4173.07,,,,8.0,,,2026.06.19 08:45:00,
88,2026-06-19 05:45:00+00:00,REVIEW,Both levels touched or TP on fill bar; inspect tick sequence,4180.27,4187.47,4173.07,,,,,False,True,2026.06.19 08:45:00,
88,2026-06-19 06:00:00+00:00,TP,"exit_result: open-gap priority, otherwise SL-first; fill-bar TP requires proof",4180.27,4187.47,4173.07,,,,,,,2026.06.19 09:00:00,
89,2026-06-22 03:00:00+00:00,DETECTED,Decision at candle close,4147.19,4159.2,,2026-06-22 03:15:00+00:00,,,,,,2026.06.22 06:00:00,2026.06.22 06:15:00
89,2026-06-22 03:00:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4147.19,4159.2,,,,,,,,2026.06.22 06:00:00,
90,2026-06-22 04:15:00+00:00,DETECTED,Decision at candle close,4200.9,4165.78,,2026-06-22 04:30:00+00:00,,,,,,2026.06.22 07:15:00,2026.06.22 07:30:00
90,2026-06-22 04:15:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4200.9,4165.78,,,,,,,,2026.06.22 07:15:00,
91,2026-06-23 04:00:00+00:00,DETECTED,Decision at candle close,4190.03,4178.8,,2026-06-23 04:15:00+00:00,,,,,,2026.06.23 07:00:00,2026.06.23 07:15:00
91,2026-06-23 04:00:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4190.03,4178.8,,,,,,,,2026.06.23 07:00:00,
92,2026-06-23 23:15:00+00:00,DETECTED,Decision at candle close,4113.01,4124.4,,2026-06-23 23:30:00+00:00,,,,,,2026.06.24 02:15:00,2026.06.24 02:30:00
92,2026-06-23 23:15:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4113.01,4124.4,,,,,,,,2026.06.24 02:15:00,
93,2026-06-24 08:45:00+00:00,DETECTED,Decision at candle close,4072.33,4060.77,,2026-06-24 09:00:00+00:00,,,,,,2026.06.24 11:45:00,2026.06.24 12:00:00
93,2026-06-24 08:45:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4072.33,4060.77,,,,,,,,2026.06.24 11:45:00,
94,2026-06-24 16:15:00+00:00,DETECTED,Decision at candle close,3995.59,4020.9,,2026-06-24 16:30:00+00:00,,,,,,2026.06.24 19:15:00,2026.06.24 19:30:00
94,2026-06-24 16:15:00+00:00,CANCELLED,SL breached or risk outside permitted distance,3995.59,4020.9,,,,,,,,2026.06.24 19:15:00,
95,2026-06-24 17:00:00+00:00,DETECTED,Decision at candle close,4009.32,3964.54,,2026-06-24 17:15:00+00:00,,,,,,2026.06.24 20:00:00,2026.06.24 20:15:00
95,2026-06-24 17:00:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4009.32,3964.54,,,,,,,,2026.06.24 20:00:00,
96,2026-06-26 06:00:00+00:00,DETECTED,Decision at candle close,3995.57,4016.76,,2026-06-26 06:15:00+00:00,,,,,,2026.06.26 09:00:00,2026.06.26 09:15:00
96,2026-06-26 06:00:00+00:00,CANCELLED,SL breached or risk outside permitted distance,3995.57,4016.76,,,,,,,,2026.06.26 09:00:00,
97,2026-06-26 09:45:00+00:00,DETECTED,Decision at candle close,4020.94,4006.75,,2026-06-26 10:00:00+00:00,,,,,,2026.06.26 12:45:00,2026.06.26 13:00:00
97,2026-06-26 09:45:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4020.94,4006.75,,,,,,,,2026.06.26 12:45:00,
98,2026-06-26 21:00:00+00:00,DETECTED,Decision at candle close,4077.84,4085.14,,2026-06-26 21:15:00+00:00,,,,,,2026.06.27 00:00:00,2026.06.27 00:15:00
98,2026-06-26 21:00:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4077.84,4085.14,,,4055.814706266856,38.18940283852329,,,,2026.06.27 00:00:00,
98,2026-06-26 21:15:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4076.96,4085.14,,,4056.3971742590825,36.53965853192864,,,,2026.06.27 00:15:00,
98,2026-06-26 21:30:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4075.48,4085.14,,,4056.9300532343013,35.00775310437645,,,,2026.06.27 00:30:00,
98,2026-06-26 21:45:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4072.66,4085.14,,,,,,,,2026.06.27 00:45:00,
99,2026-06-30 07:45:00+00:00,DETECTED,Decision at candle close,3982.44,3968.15,,2026-06-30 08:00:00+00:00,,,,,,2026.06.30 10:45:00,2026.06.30 11:00:00
99,2026-06-30 07:45:00+00:00,CANCELLED,SL breached or risk outside permitted distance,3982.44,3968.15,,,,,,,,2026.06.30 10:45:00,
