signal_id,bar_utc,event,reason,entry,sl,tp,decision_utc,spread_points,ema,adx,sl_touched,tp_touched,bar_utc_chart_label,decision_utc_chart_label
126,2026-08-24 12:55:00+00:00,DETECTED,Decision at candle close,4641.8,4636.41,,2026-08-24 13:00:00+00:00,,,,,,2026.08.24 15:55:00,2026.08.24 16:00:00
126,2026-08-24 12:55:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4641.8,4636.41,,,,4639.963177297944,10.526853890662476,,,2026.08.24 15:55:00,
126,2026-08-24 13:00:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4645.78,4636.41,,,,4640.255204332352,11.465592338948122,,,2026.08.24 16:00:00,
126,2026-08-24 13:05:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4646.05,4636.41,,,,4640.477656793548,12.337278040927643,,,2026.08.24 16:05:00,
126,2026-08-24 13:10:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4646.05,4636.41,,,,4640.727897642099,12.978948502285068,,,2026.08.24 16:10:00,
126,2026-08-24 13:15:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4646.3,4636.41,,,,4640.928622512058,13.57478535925982,,,2026.08.24 16:15:00,
126,2026-08-24 13:20:00+00:00,WAIT,Trend filter failed; existing order unchanged,4646.3,4636.41,,,,,,,,2026.08.24 16:20:00,
126,2026-08-24 13:25:00+00:00,WAIT,Trend filter failed; existing order unchanged,4646.3,4636.41,,,,,,,,2026.08.24 16:25:00,
126,2026-08-24 13:30:00+00:00,WAIT,Trend filter failed; existing order unchanged,4646.3,4636.41,,,,,,,,2026.08.24 16:30:00,
126,2026-08-24 13:35:00+00:00,WAIT,Trend filter failed; existing order unchanged,4646.3,4636.41,,,,,,,,2026.08.24 16:35:00,
126,2026-08-24 13:40:00+00:00,WAIT,Trend filter failed; existing order unchanged,4646.3,4636.41,,,,,,,,2026.08.24 16:40:00,
126,2026-08-24 13:45:00+00:00,WAIT,Trend filter failed; existing order unchanged,4646.3,4636.41,,,,,,,,2026.08.24 16:45:00,
126,2026-08-24 13:50:00+00:00,WAIT,Trend filter failed; existing order unchanged,4646.3,4636.41,,,,,,,,2026.08.24 16:50:00,
126,2026-08-24 13:55:00+00:00,WAIT,Trend filter failed; existing order unchanged,4646.3,4636.41,,,,,,,,2026.08.24 16:55:00,
126,2026-08-24 14:00:00+00:00,WAIT,Trend filter failed; existing order unchanged,4646.3,4636.41,,,,,,,,2026.08.24 17:00:00,
126,2026-08-24 14:05:00+00:00,WAIT,Trend filter failed; existing order unchanged,4646.3,4636.41,,,,,,,,2026.08.24 17:05:00,
126,2026-08-24 14:10:00+00:00,WAIT,Trend filter failed; existing order unchanged,4646.3,4636.41,,,,,,,,2026.08.24 17:10:00,
126,2026-08-24 14:15:00+00:00,WAIT,Trend filter failed; existing order unchanged,4646.3,4636.41,,,,,,,,2026.08.24 17:15:00,
126,2026-08-24 14:20:00+00:00,WAIT,Trend filter failed; existing order unchanged,4646.3,4636.41,,,,,,,,2026.08.24 17:20:00,
126,2026-08-24 14:25:00+00:00,WAIT,Trend filter failed; existing order unchanged,4646.3,4636.41,,,,,,,,2026.08.24 17:25:00,
126,2026-08-24 14:30:00+00:00,WAIT,Trend filter failed; existing order unchanged,4646.3,4636.41,,,,,,,,2026.08.24 17:30:00,
126,2026-08-24 14:35:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4650.97,4636.41,,,,,,,,2026.08.24 17:35:00,
127,2026-08-24 16:15:00+00:00,DETECTED,Decision at candle close,4673.34,4661.61,,2026-08-24 16:20:00+00:00,,,,,,2026.08.24 19:15:00,2026.08.24 19:20:00
127,2026-08-24 16:15:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4673.34,4661.61,,,,,,,,2026.08.24 19:15:00,
128,2026-08-24 23:35:00+00:00,DETECTED,Decision at candle close,4650.01,4653.28,,2026-08-24 23:40:00+00:00,,,,,,2026.08.25 02:35:00,2026.08.25 02:40:00
128,2026-08-24 23:35:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4650.01,4653.28,,,,4647.878353750825,19.127050531455392,,,2026.08.25 02:35:00,
128,2026-08-24 23:40:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4648.67,4653.28,,,,4647.875456933647,17.77499826887146,,,2026.08.25 02:40:00,
128,2026-08-24 23:45:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4648.67,4653.28,,,,4647.954950054329,17.11073377823505,,,2026.08.25 02:45:00,
128,2026-08-24 23:50:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4648.67,4653.28,,,,4648.057410773473,16.647413298831026,,,2026.08.25 02:50:00,
128,2026-08-24 23:55:00+00:00,WAIT,Trend filter failed; existing order unchanged,4648.67,4653.28,,,,,,,,2026.08.25 02:55:00,
128,2026-08-25 01:00:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4648.67,4653.28,,,,,,,,2026.08.25 04:00:00,
129,2026-08-25 08:25:00+00:00,DETECTED,Decision at candle close,4642.67,4635.38,,2026-08-25 08:30:00+00:00,,,,,,2026.08.25 11:25:00,2026.08.25 11:30:00
129,2026-08-25 08:25:00+00:00,PLACED,Effective after this candle closes; no same-bar fill,4642.67,4635.38,4649.96,2026-08-25 08:30:00+00:00,,,,,,2026.08.25 11:25:00,2026.08.25 11:30:00
129,2026-08-25 08:30:00+00:00,FILLED,Simulated limit touch; exact tick time unknown,4642.67,4635.38,4649.96,,17.0,,,,,2026.08.25 11:30:00,
129,2026-08-25 09:10:00+00:00,TP,"exit_result: open-gap priority, otherwise SL-first; fill-bar TP requires proof",4642.67,4635.38,4649.96,,,,,,,2026.08.25 12:10:00,
130,2026-08-25 09:15:00+00:00,DETECTED,Decision at candle close,4647.65,4641.02,,2026-08-25 09:20:00+00:00,,,,,,2026.08.25 12:15:00,2026.08.25 12:20:00
130,2026-08-25 09:15:00+00:00,WAIT,Limit not passive or too close to market; existing order unchanged,4647.65,4641.02,,,,,,,,2026.08.25 12:15:00,
130,2026-08-25 09:20:00+00:00,PLACED,Effective after this candle closes; no same-bar fill,4647.65,4641.02,4654.28,2026-08-25 09:25:00+00:00,,,,,,2026.08.25 12:20:00,2026.08.25 12:25:00
130,2026-08-25 09:25:00+00:00,MODIFIED,Effective after this candle closes; no same-bar fill,4649.55,4641.02,4658.08,2026-08-25 09:30:00+00:00,,,,,,2026.08.25 12:25:00,2026.08.25 12:30:00
130,2026-08-25 09:30:00+00:00,FILLED,Simulated limit touch; exact tick time unknown,4649.55,4641.02,4658.08,,8.0,,,,,2026.08.25 12:30:00,
130,2026-08-25 09:55:00+00:00,SL,"exit_result: open-gap priority, otherwise SL-first; fill-bar TP requires proof",4649.55,4641.02,4658.08,,,,,,,2026.08.25 12:55:00,
131,2026-08-25 22:35:00+00:00,DETECTED,Decision at candle close,4661.04,4667.03,,2026-08-25 22:40:00+00:00,,,,,,2026.08.26 01:35:00,2026.08.26 01:40:00
131,2026-08-25 22:35:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4661.04,4667.03,,,,4646.777449543065,32.750934582151984,,,2026.08.26 01:35:00,
131,2026-08-25 22:40:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4661.04,4667.03,,,,4647.255565982064,33.376195497095026,,,2026.08.26 01:40:00,
131,2026-08-25 22:45:00+00:00,WAIT,Trend filter failed; existing order unchanged,4661.04,4667.03,,,,,,,,2026.08.26 01:45:00,
131,2026-08-25 22:50:00+00:00,WAIT,Trend filter failed; existing order unchanged,4661.04,4667.03,,,,,,,,2026.08.26 01:50:00,
131,2026-08-25 22:55:00+00:00,WAIT,Trend filter failed; existing order unchanged,4661.04,4667.03,,,,,,,,2026.08.26 01:55:00,
131,2026-08-25 23:00:00+00:00,WAIT,Trend filter failed; existing order unchanged,4661.04,4667.03,,,,,,,,2026.08.26 02:00:00,
131,2026-08-25 23:05:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4661.04,4667.03,,,,,,,,2026.08.26 02:05:00,
132,2026-08-26 02:30:00+00:00,DETECTED,Decision at candle close,4661.21,4667.4,,2026-08-26 02:35:00+00:00,,,,,,2026.08.26 05:30:00,2026.08.26 05:35:00
132,2026-08-26 02:30:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4661.21,4667.4,,,,4659.364952851755,24.219110100803494,,,2026.08.26 05:30:00,
132,2026-08-26 02:35:00+00:00,PLACED,Effective after this candle closes; no same-bar fill,4660.05,4667.4,4652.7,2026-08-26 02:40:00+00:00,,,,,,2026.08.26 05:35:00,2026.08.26 05:40:00
132,2026-08-26 02:40:00+00:00,MODIFIED,Effective after this candle closes; no same-bar fill,4659.01,4667.4,4650.62,2026-08-26 02:45:00+00:00,,,,,,2026.08.26 05:40:00,2026.08.26 05:45:00
132,2026-08-26 02:45:00+00:00,MODIFIED,Effective after this candle closes; no same-bar fill,4657.97,4667.4,4648.54,2026-08-26 02:50:00+00:00,,,,,,2026.08.26 05:45:00,2026.08.26 05:50:00
132,2026-08-26 02:50:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4656.23,4667.4,,,,,,,,2026.08.26 05:50:00,
133,2026-08-26 03:45:00+00:00,DETECTED,Decision at candle close,4639.96,4650.05,,2026-08-26 03:50:00+00:00,,,,,,2026.08.26 06:45:00,2026.08.26 06:50:00
133,2026-08-26 03:45:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4639.96,4650.05,,,,,,,,2026.08.26 06:45:00,
134,2026-08-26 05:05:00+00:00,DETECTED,Decision at candle close,4655.76,4651.37,,2026-08-26 05:10:00+00:00,,,,,,2026.08.26 08:05:00,2026.08.26 08:10:00
134,2026-08-26 05:05:00+00:00,PLACED,Effective after this candle closes; no same-bar fill,4655.76,4651.37,4660.15,2026-08-26 05:10:00+00:00,,,,,,2026.08.26 08:05:00,2026.08.26 08:10:00
134,2026-08-26 05:10:00+00:00,MODIFIED,Effective after this candle closes; no same-bar fill,4658.73,4651.37,4666.09,2026-08-26 05:15:00+00:00,,,,,,2026.08.26 08:10:00,2026.08.26 08:15:00
134,2026-08-26 05:15:00+00:00,WAIT,Trend filter failed; existing order unchanged,4660.09,4651.37,,,,,,,,2026.08.26 08:15:00,
134,2026-08-26 05:20:00+00:00,WAIT,Trend filter failed; existing order unchanged,4660.09,4651.37,,,,,,,,2026.08.26 08:20:00,
134,2026-08-26 05:25:00+00:00,FILLED,Simulated limit touch; exact tick time unknown,4658.73,4651.37,4666.09,,14.0,,,,,2026.08.26 08:25:00,
134,2026-08-26 05:35:00+00:00,TP,"exit_result: open-gap priority, otherwise SL-first; fill-bar TP requires proof",4658.73,4651.37,4666.09,,,,,,,2026.08.26 08:35:00,
135,2026-08-26 06:00:00+00:00,DETECTED,Decision at candle close,4662.03,4669.88,,2026-08-26 06:05:00+00:00,,,,,,2026.08.26 09:00:00,2026.08.26 09:05:00
135,2026-08-26 06:00:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4662.03,4669.88,,,,4655.411453047677,25.787899156289665,,,2026.08.26 09:00:00,
135,2026-08-26 06:05:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4658.01,4669.88,,,,,,,,2026.08.26 09:05:00,
136,2026-08-26 06:15:00+00:00,DETECTED,Decision at candle close,4650.19,4659.48,,2026-08-26 06:20:00+00:00,,,,,,2026.08.26 09:15:00,2026.08.26 09:20:00
136,2026-08-26 06:15:00+00:00,PLACED,Effective after this candle closes; no same-bar fill,4650.19,4659.48,4640.9,2026-08-26 06:20:00+00:00,,,,,,2026.08.26 09:15:00,2026.08.26 09:20:00
136,2026-08-26 06:20:00+00:00,FILLED,Simulated limit touch; exact tick time unknown,4650.19,4659.48,4640.9,,11.0,,,,,2026.08.26 09:20:00,
136,2026-08-26 07:25:00+00:00,TP,"exit_result: open-gap priority, otherwise SL-first; fill-bar TP requires proof",4650.19,4659.48,4640.9,,,,,,,2026.08.26 10:25:00,
137,2026-08-26 09:30:00+00:00,DETECTED,Decision at candle close,4628.96,4637.82,,2026-08-26 09:35:00+00:00,,,,,,2026.08.26 12:30:00,2026.08.26 12:35:00
137,2026-08-26 09:30:00+00:00,WAIT,Limit not passive or too close to market; existing order unchanged,4628.96,4637.82,,,,,,,,2026.08.26 12:30:00,
137,2026-08-26 09:35:00+00:00,WAIT,Limit not passive or too close to market; existing order unchanged,4628.96,4637.82,,,,,,,,2026.08.26 12:35:00,
137,2026-08-26 09:40:00+00:00,WAIT,Trend filter failed; existing order unchanged,4628.96,4637.82,,,,,,,,2026.08.26 12:40:00,
137,2026-08-26 09:45:00+00:00,WAIT,Trend filter failed; existing order unchanged,4628.96,4637.82,,,,,,,,2026.08.26 12:45:00,
137,2026-08-26 09:50:00+00:00,WAIT,Trend filter failed; existing order unchanged,4628.96,4637.82,,,,,,,,2026.08.26 12:50:00,
137,2026-08-26 09:55:00+00:00,WAIT,Trend filter failed; existing order unchanged,4628.96,4637.82,,,,,,,,2026.08.26 12:55:00,
137,2026-08-26 10:00:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4628.96,4637.82,,,,,,,,2026.08.26 13:00:00,
138,2026-08-26 15:05:00+00:00,DETECTED,Decision at candle close,4623.88,4617.53,,2026-08-26 15:10:00+00:00,,,,,,2026.08.26 18:05:00,2026.08.26 18:10:00
138,2026-08-26 15:05:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4623.88,4617.53,,,,4625.170204742763,19.69662221861407,,,2026.08.26 18:05:00,
138,2026-08-26 15:10:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4625.19,4617.53,,,,4625.189542247758,19.77204466316547,,,2026.08.26 18:10:00,
138,2026-08-26 15:15:00+00:00,PLACED,Effective after this candle closes; no same-bar fill,4625.19,4617.53,4632.85,2026-08-26 15:20:00+00:00,,,,,,2026.08.26 18:15:00,2026.08.26 18:20:00
138,2026-08-26 15:25:00+00:00,MODIFIED,Effective after this candle closes; no same-bar fill,4625.62,4617.53,4633.71,2026-08-26 15:30:00+00:00,,,,,,2026.08.26 18:25:00,2026.08.26 18:30:00
138,2026-08-26 15:30:00+00:00,FILLED,Simulated limit touch; exact tick time unknown,4625.62,4617.53,4633.71,,8.0,,,,,2026.08.26 18:30:00,
138,2026-08-26 15:30:00+00:00,SL,"exit_result: open-gap priority, otherwise SL-first; fill-bar TP requires proof",4625.62,4617.53,4633.71,,,,,,,2026.08.26 18:30:00,
139,2026-08-26 21:25:00+00:00,DETECTED,Decision at candle close,4595.82,4603.66,,2026-08-26 21:30:00+00:00,,,,,,2026.08.27 00:25:00,2026.08.27 00:30:00
139,2026-08-26 21:25:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4595.82,4603.66,,,,4602.390819493121,14.180673990344308,,,2026.08.27 00:25:00,
139,2026-08-26 21:30:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4595.68,4603.66,,,,4602.098333640406,13.862709053803261,,,2026.08.27 00:30:00,
139,2026-08-26 21:35:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4595.68,4603.66,,,,4601.843961907762,13.783432534534398,,,2026.08.27 00:35:00,
139,2026-08-26 21:40:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4595.68,4603.66,,,,4601.677602743818,13.39534754731984,,,2026.08.27 00:40:00,
139,2026-08-26 21:45:00+00:00,WAIT,Trend filter failed; existing order unchanged,4595.68,4603.66,,,,,,,,2026.08.27 00:45:00,
139,2026-08-26 21:50:00+00:00,WAIT,Trend filter failed; existing order unchanged,4595.68,4603.66,,,,,,,,2026.08.27 00:50:00,
139,2026-08-26 21:55:00+00:00,WAIT,Trend filter failed; existing order unchanged,4595.68,4603.66,,,,,,,,2026.08.27 00:55:00,
139,2026-08-26 22:00:00+00:00,WAIT,Trend filter failed; existing order unchanged,4595.01,4603.66,,,,,,,,2026.08.27 01:00:00,
139,2026-08-26 22:05:00+00:00,REPLACED,New setup replaces previous setup/order,4593.43,4603.66,,,,,,,,2026.08.27 01:05:00,
140,2026-08-26 22:05:00+00:00,DETECTED,Decision at candle close,4595.01,4597.74,,2026-08-26 22:10:00+00:00,,,,,,2026.08.27 01:05:00,2026.08.27 01:10:00
140,2026-08-26 22:05:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4595.01,4597.74,,,,4600.554568311507,14.757677903328904,,,2026.08.27 01:05:00,
140,2026-08-26 22:10:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4595.01,4597.74,,,,4600.3531074794,14.725391574475632,,,2026.08.27 01:10:00,
140,2026-08-26 22:15:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4595.01,4597.74,,,,4600.072677620408,15.004518986323461,,,2026.08.27 01:15:00,
140,2026-08-26 22:20:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4594.43,4597.74,,,,4599.887671731601,15.540743010368516,,,2026.08.27 01:20:00,
140,2026-08-26 22:25:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4594.43,4597.74,,,,,,,,2026.08.27 01:25:00,
141,2026-08-27 06:50:00+00:00,DETECTED,Decision at candle close,4629.61,4634.39,,2026-08-27 06:55:00+00:00,,,,,,2026.08.27 09:50:00,2026.08.27 09:55:00
141,2026-08-27 06:50:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4629.61,4634.39,,,,4624.313270666557,18.262369876578877,,,2026.08.27 09:50:00,
141,2026-08-27 06:55:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4627.03,4634.39,,,,4624.350541402053,18.24637213855979,,,2026.08.27 09:55:00,
141,2026-08-27 07:00:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4627.03,4634.39,,,,4624.42101480545,18.149140375195763,,,2026.08.27 10:00:00,
141,2026-08-27 07:05:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4626.92,4634.39,,,,4624.454424236853,18.107341005427013,,,2026.08.27 10:05:00,
141,2026-08-27 07:10:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4626.2,4634.39,,,,4624.48444286916,18.10569551300334,,,2026.08.27 10:10:00,
141,2026-08-27 07:15:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4626.2,4634.39,,,,4624.467903877535,17.773629988743025,,,2026.08.27 10:15:00,
141,2026-08-27 07:20:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4624.82,4634.39,,,,4624.426333016308,17.806563945587687,,,2026.08.27 10:20:00,
141,2026-08-27 07:25:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4624.17,4634.39,,,,,,,,2026.08.27 10:25:00,
142,2026-08-27 12:45:00+00:00,DETECTED,Decision at candle close,4584.45,4599.17,,2026-08-27 12:50:00+00:00,,,,,,2026.08.27 15:45:00,2026.08.27 15:50:00
142,2026-08-27 12:45:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4584.45,4599.17,,,,,,,,2026.08.27 15:45:00,
143,2026-08-27 19:00:00+00:00,DETECTED,Decision at candle close,4608.18,4600.26,,2026-08-27 19:05:00+00:00,,,,,,2026.08.27 22:00:00,2026.08.27 22:05:00
143,2026-08-27 19:00:00+00:00,PLACED,Effective after this candle closes; no same-bar fill,4608.18,4600.26,4616.1,2026-08-27 19:05:00+00:00,,,,,,2026.08.27 22:00:00,2026.08.27 22:05:00
143,2026-08-27 19:05:00+00:00,FILLED,Simulated limit touch; exact tick time unknown,4608.18,4600.26,4616.1,,8.0,,,,,2026.08.27 22:05:00,
143,2026-08-27 19:50:00+00:00,TP,"exit_result: open-gap priority, otherwise SL-first; fill-bar TP requires proof",4608.18,4600.26,4616.1,,,,,,,2026.08.27 22:50:00,
144,2026-08-28 02:55:00+00:00,DETECTED,Decision at candle close,4596.63,4601.59,,2026-08-28 03:00:00+00:00,,,,,,2026.08.28 05:55:00,2026.08.28 06:00:00
144,2026-08-28 02:55:00+00:00,PLACED,Effective after this candle closes; no same-bar fill,4596.63,4601.59,4591.67,2026-08-28 03:00:00+00:00,,,,,,2026.08.28 05:55:00,2026.08.28 06:00:00
144,2026-08-28 03:00:00+00:00,FILLED,Simulated limit touch; exact tick time unknown,4596.63,4601.59,4591.67,,17.0,,,,,2026.08.28 06:00:00,
144,2026-08-28 03:10:00+00:00,SL,"exit_result: open-gap priority, otherwise SL-first; fill-bar TP requires proof",4596.63,4601.59,4591.67,,,,,,,2026.08.28 06:10:00,
145,2026-08-28 06:40:00+00:00,DETECTED,Decision at candle close,4584.35,4589.99,,2026-08-28 06:45:00+00:00,,,,,,2026.08.28 09:40:00,2026.08.28 09:45:00
145,2026-08-28 06:40:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4584.35,4589.99,,,,4590.194366054019,12.733499705679089,,,2026.08.28 09:40:00,
145,2026-08-28 06:45:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4582.07,4589.99,,,,4589.879796562128,13.501193475885465,,,2026.08.28 09:45:00,
145,2026-08-28 06:50:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4580.9,4589.99,,,,4589.527016301982,14.456850595475563,,,2026.08.28 09:50:00,
145,2026-08-28 06:55:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4580.06,4589.99,,,,4589.212360107087,15.344246492237795,,,2026.08.28 09:55:00,
145,2026-08-28 07:00:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4580.06,4589.99,,,,4588.88310258326,15.984285999958756,,,2026.08.28 10:00:00,
145,2026-08-28 07:05:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4579.51,4589.99,,,,,,,,2026.08.28 10:05:00,
146,2026-08-28 07:25:00+00:00,DETECTED,Decision at candle close,4582.7,4578.92,,2026-08-28 07:30:00+00:00,,,,,,2026.08.28 10:25:00,2026.08.28 10:30:00
146,2026-08-28 07:25:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4582.7,4578.92,,,,4587.872115979377,14.718531749223105,,,2026.08.28 10:25:00,
146,2026-08-28 07:30:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4582.7,4578.92,,,,4587.670407295085,13.694631225876003,,,2026.08.28 10:30:00,
146,2026-08-28 07:35:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4582.7,4578.92,,,,,,,,2026.08.28 10:35:00,
147,2026-08-28 11:50:00+00:00,DETECTED,Decision at candle close,4603.67,4611.49,,2026-08-28 11:55:00+00:00,,,,,,2026.08.28 14:50:00,2026.08.28 14:55:00
147,2026-08-28 11:50:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4603.67,4611.49,,,,4597.826780240901,27.808509368208735,,,2026.08.28 14:50:00,
147,2026-08-28 11:55:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4603.67,4611.49,,,,4597.993443016528,25.84120199078104,,,2026.08.28 14:55:00,
147,2026-08-28 12:00:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4603.67,4611.49,,,,4598.193002372649,24.014416568883902,,,2026.08.28 15:00:00,
147,2026-08-28 12:05:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4603.67,4611.49,,,,4598.309625519698,22.518050527397257,,,2026.08.28 15:05:00,
147,2026-08-28 12:10:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4602.99,4611.49,,,,4598.420785203156,21.367762943615865,,,2026.08.28 15:10:00,
147,2026-08-28 12:15:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4602.7,4611.49,,,,4598.5483007960265,20.394974488404422,,,2026.08.28 15:15:00,
147,2026-08-28 12:20:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4602.7,4611.49,,,,4598.697865015869,18.961040179007174,,,2026.08.28 15:20:00,
147,2026-08-28 12:25:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4602.7,4611.49,,,,4598.8002299952095,17.84227182669922,,,2026.08.28 15:25:00,
147,2026-08-28 12:30:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4602.7,4611.49,,,,4598.92350159576,16.683524360129613,,,2026.08.28 15:30:00,
147,2026-08-28 12:35:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4602.7,4611.49,,,,4599.083386393024,15.96895876151489,,,2026.08.28 15:35:00,
147,2026-08-28 12:40:00+00:00,WAIT,EMA/ADX/session filter failed; existing order unchanged,4602.7,4611.49,,,,4599.247209727092,15.30543356280121,,,2026.08.28 15:40:00,
147,2026-08-28 12:45:00+00:00,WAIT,Trend filter failed; existing order unchanged,4602.7,4611.49,,,,,,,,2026.08.28 15:45:00,
147,2026-08-28 12:50:00+00:00,WAIT,Trend filter failed; existing order unchanged,4602.7,4611.49,,,,,,,,2026.08.28 15:50:00,
147,2026-08-28 12:55:00+00:00,WAIT,Trend filter failed; existing order unchanged,4602.7,4611.49,,,,,,,,2026.08.28 15:55:00,
147,2026-08-28 13:00:00+00:00,WAIT,Trend filter failed; existing order unchanged,4602.7,4611.49,,,,,,,,2026.08.28 16:00:00,
147,2026-08-28 13:05:00+00:00,WAIT,Trend filter failed; existing order unchanged,4602.7,4611.49,,,,,,,,2026.08.28 16:05:00,
147,2026-08-28 13:10:00+00:00,WAIT,Trend filter failed; existing order unchanged,4602.7,4611.49,,,,,,,,2026.08.28 16:10:00,
147,2026-08-28 13:15:00+00:00,WAIT,Trend filter failed; existing order unchanged,4602.7,4611.49,,,,,,,,2026.08.28 16:15:00,
147,2026-08-28 13:20:00+00:00,WAIT,Trend filter failed; existing order unchanged,4602.7,4611.49,,,,,,,,2026.08.28 16:20:00,
147,2026-08-28 13:25:00+00:00,WAIT,Trend filter failed; existing order unchanged,4602.7,4611.49,,,,,,,,2026.08.28 16:25:00,
147,2026-08-28 13:30:00+00:00,WAIT,Trend filter failed; existing order unchanged,4602.7,4611.49,,,,,,,,2026.08.28 16:30:00,
147,2026-08-28 13:35:00+00:00,WAIT,Trend filter failed; existing order unchanged,4602.7,4611.49,,,,,,,,2026.08.28 16:35:00,
147,2026-08-28 13:40:00+00:00,WAIT,Trend filter failed; existing order unchanged,4602.7,4611.49,,,,,,,,2026.08.28 16:40:00,
147,2026-08-28 13:45:00+00:00,WAIT,Trend filter failed; existing order unchanged,4602.7,4611.49,,,,,,,,2026.08.28 16:45:00,
147,2026-08-28 13:50:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4601.27,4611.49,,,,,,,,2026.08.28 16:50:00,
148,2026-08-28 15:40:00+00:00,DETECTED,Decision at candle close,4593.7,4603.8,,2026-08-28 15:45:00+00:00,,,,,,2026.08.28 18:40:00,2026.08.28 18:45:00
148,2026-08-28 15:40:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4593.7,4603.8,,,,,,,,2026.08.28 18:40:00,
149,2026-08-28 18:20:00+00:00,DETECTED,Decision at candle close,4564.36,4581.71,,2026-08-28 18:25:00+00:00,,,,,,2026.08.28 21:20:00,2026.08.28 21:25:00
149,2026-08-28 18:20:00+00:00,CANCELLED,SL breached or risk outside permitted distance,4564.36,4581.71,,,,,,,,2026.08.28 21:20:00,
150,2026-08-28 22:55:00+00:00,DETECTED,Decision at candle close,4459.65,4466.89,,2026-08-28 23:00:00+00:00,,,,,,2026.08.29 01:55:00,2026.08.29 02:00:00
150,2026-08-28 22:55:00+00:00,PLACED,Effective after this candle closes; no same-bar fill,4459.65,4466.89,4452.41,2026-08-28 23:00:00+00:00,,,,,,2026.08.29 01:55:00,2026.08.29 02:00:00
